Year,Month,Paper_Title,Paper_URL,Paper_Access_Type,Paper_Abstract,Author_Name,Author_Nationality,Author_Total_Papers,Author_Is_High_Producer
2024,5,"Debris Flow Susceptibility Evaluation Based on Multi-level Feature Extraction CNN Model: A Case Study of Nujiang Prefecture, China",https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000005/art00010;jsessionid=3dikh5526kvw9.x-ic-live-01,Subscribed content,"Debris flow susceptibility evaluation plays a crucial role in the prevention and control of debris flow disasters. Therefore, this article proposes a convolutional neural network model named multi-lev...","Wang, Xu",China,2,No
2024,5,Parcel-Level Crop Classification in Plain Fragmented Regions Based on Multi-Source Remote Sensing Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000005/art00008;jsessionid=3dikh5526kvw9.x-ic-live-01,Subscribed content,Accurately obtaining crop cultivation extent and estimating the cultivated area are significant for adjusting regional planting structure. This article proposes a parcel-level crop classification meth...,"Wang, Zhoufeng",China,1,No
2024,5,"Debris Flow Susceptibility Evaluation Based on Multi-level Feature Extraction CNN Model: A Case Study of Nujiang Prefecture, China",https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000005/art00010;jsessionid=3dikh5526kvw9.x-ic-live-01,Subscribed content,"Debris flow susceptibility evaluation plays a crucial role in the prevention and control of debris flow disasters. Therefore, this article proposes a convolutional neural network model named multi-lev...","Yuan, Ruohao",China,1,No
2024,5,Parcel-Level Crop Classification in Plain Fragmented Regions Based on Multi-Source Remote Sensing Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000005/art00008;jsessionid=3dikh5526kvw9.x-ic-live-01,Subscribed content,Accurately obtaining crop cultivation extent and estimating the cultivated area are significant for adjusting regional planting structure. This article proposes a parcel-level crop classification meth...,"Zhang, Qiao",China,2,No
2024,6,Real-Time Cross-View Image Matching and Camera Pose Determination for Unmanned Aerial Vehicles,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00012;jsessionid=ehe231hgm4fh1.x-ic-live-03,Open Access content,"In global navigation satellite systems (GNSS)-denied environments, vision-based methods are commonly used for the positioning and navigation of aerial robots. However, traditional methods often suffer...","Chen, Long",China,3,Yes
2024,6,Real-Time Semantic Segmentation of Remote Sensing Images for Land Management,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00006;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"Remote sensing image segmentation is a crucial technique in the field of land management. However, existing semantic segmentation networks require a large number of floating-point operations (FLOPs) a...","Chen, Xin",China,2,No
2024,6,Real-Time Cross-View Image Matching and Camera Pose Determination for Unmanned Aerial Vehicles,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00012;jsessionid=ehe231hgm4fh1.x-ic-live-03,Open Access content,"In global navigation satellite systems (GNSS)-denied environments, vision-based methods are commonly used for the positioning and navigation of aerial robots. However, traditional methods often suffer...","Chen, Zeyu",China,1,No
2024,6,Real-Time Cross-View Image Matching and Camera Pose Determination for Unmanned Aerial Vehicles,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00012;jsessionid=ehe231hgm4fh1.x-ic-live-03,Open Access content,"In global navigation satellite systems (GNSS)-denied environments, vision-based methods are commonly used for the positioning and navigation of aerial robots. However, traditional methods often suffer...","Duan, Ran",China,1,No
2024,6,Real-Time Semantic Segmentation of Remote Sensing Images for Land Management,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00006;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"Remote sensing image segmentation is a crucial technique in the field of land management. However, existing semantic segmentation networks require a large number of floating-point operations (FLOPs) a...","Duan, Xiuxian",China,1,No
2024,6,"Monitoring an Ecosystem in Crisis: Measuring Seagrass Meadow Loss Using Deep Learning in Mosquito Lagoon, Florida",https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00011;jsessionid=ehe231hgm4fh1.x-ic-live-03,Open Access content,"The ecosystem of Mosquito Lagoon, Florida, has been rapidly deteriorating since the 2010s, with a notable decline in keystone seagrass species. Seagrass is vital for many species in the lagoon, but nu...","Herrero, Hannah V.",Unknown,1,No
2024,6,An Improved YOLO Network for Insulator and Insulator Defect Detection in UAV Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00009;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"The power grid plays a vital role in the construction of livelihood projects by transmitting electrical energy. In the event of insulator explosions on power grid towers, these insulators may detach, ...","Hu, Hao",China,1,No
2024,6,Real-Time Semantic Segmentation of Remote Sensing Images for Land Management,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00006;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"Remote sensing image segmentation is a crucial technique in the field of land management. However, existing semantic segmentation networks require a large number of floating-point operations (FLOPs) a...","Hu, Yuxiang",China,2,No
2024,6,"Monitoring an Ecosystem in Crisis: Measuring Seagrass Meadow Loss Using Deep Learning in Mosquito Lagoon, Florida",https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00011;jsessionid=ehe231hgm4fh1.x-ic-live-03,Open Access content,"The ecosystem of Mosquito Lagoon, Florida, has been rapidly deteriorating since the 2010s, with a notable decline in keystone seagrass species. Seagrass is vital for many species in the lagoon, but nu...","Insalaco, Stephanie A.",Unknown,1,No
2024,6,Real-Time Semantic Segmentation of Remote Sensing Images for Land Management,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00006;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"Remote sensing image segmentation is a crucial technique in the field of land management. However, existing semantic segmentation networks require a large number of floating-point operations (FLOPs) a...","Ji, Ru",Unknown,1,No
2024,6,An Improved YOLO Network for Insulator and Insulator Defect Detection in UAV Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00009;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"The power grid plays a vital role in the construction of livelihood projects by transmitting electrical energy. In the event of insulator explosions on power grid towers, these insulators may detach, ...","Jin, Weishi",China,1,No
2024,6,An Improved YOLO Network for Insulator and Insulator Defect Detection in UAV Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00009;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"The power grid plays a vital role in the construction of livelihood projects by transmitting electrical energy. In the event of insulator explosions on power grid towers, these insulators may detach, ...","Li, Zhongnian",China,1,No
2024,6,"Monitoring an Ecosystem in Crisis: Measuring Seagrass Meadow Loss Using Deep Learning in Mosquito Lagoon, Florida",https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00011;jsessionid=ehe231hgm4fh1.x-ic-live-03,Open Access content,"The ecosystem of Mosquito Lagoon, Florida, has been rapidly deteriorating since the 2010s, with a notable decline in keystone seagrass species. Seagrass is vital for many species in the lagoon, but nu...","Limber, Russ",Unknown,1,No
2024,6,An Improved YOLO Network for Insulator and Insulator Defect Detection in UAV Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00009;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"The power grid plays a vital role in the construction of livelihood projects by transmitting electrical energy. In the event of insulator explosions on power grid towers, these insulators may detach, ...","Liu, Lifeng",China,1,No
2024,6,An Improved YOLO Network for Insulator and Insulator Defect Detection in UAV Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00009;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"The power grid plays a vital role in the construction of livelihood projects by transmitting electrical energy. In the event of insulator explosions on power grid towers, these insulators may detach, ...","Ma, Yi",China,3,Yes
2024,6,"Monitoring an Ecosystem in Crisis: Measuring Seagrass Meadow Loss Using Deep Learning in Mosquito Lagoon, Florida",https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00011;jsessionid=ehe231hgm4fh1.x-ic-live-03,Open Access content,"The ecosystem of Mosquito Lagoon, Florida, has been rapidly deteriorating since the 2010s, with a notable decline in keystone seagrass species. Seagrass is vital for many species in the lagoon, but nu...","Oliver, Clancy",Unknown,1,No
2024,6,Real-Time Semantic Segmentation of Remote Sensing Images for Land Management,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00006;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"Remote sensing image segmentation is a crucial technique in the field of land management. However, existing semantic segmentation networks require a large number of floating-point operations (FLOPs) a...","Shan, Huilin",China,2,No
2024,6,Land Use Change in the Yangtze River Economic Belt during 2010 to 2020 and Future Comprehensive Prediction Based on Markov and ARIMA Models,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00007;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"The key data for accurate prediction is of great significance to accurately carry out the next step of sustainable land use development plan according to the demand of China. Consequently, the main pu...","Shi, Peirong",China,1,No
2024,6,Land Use Change in the Yangtze River Economic Belt during 2010 to 2020 and Future Comprehensive Prediction Based on Markov and ARIMA Models,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00007;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"The key data for accurate prediction is of great significance to accurately carry out the next step of sustainable land use development plan according to the demand of China. Consequently, the main pu...","Wan, Huawei",China,2,No
2024,6,Land Use Change in the Yangtze River Economic Belt during 2010 to 2020 and Future Comprehensive Prediction Based on Markov and ARIMA Models,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00007;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"The key data for accurate prediction is of great significance to accurately carry out the next step of sustainable land use development plan according to the demand of China. Consequently, the main pu...","Wang, Haonan",China,1,No
2024,6,An Improved YOLO Network for Insulator and Insulator Defect Detection in UAV Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00009;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"The power grid plays a vital role in the construction of livelihood projects by transmitting electrical energy. In the event of insulator explosions on power grid towers, these insulators may detach, ...","Wang, Qun",China,1,No
2024,6,"Monitoring an Ecosystem in Crisis: Measuring Seagrass Meadow Loss Using Deep Learning in Mosquito Lagoon, Florida",https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00011;jsessionid=ehe231hgm4fh1.x-ic-live-03,Open Access content,"The ecosystem of Mosquito Lagoon, Florida, has been rapidly deteriorating since the 2010s, with a notable decline in keystone seagrass species. Seagrass is vital for many species in the lagoon, but nu...","Wolfson, William B.",Unknown,1,No
2024,6,Real-Time Cross-View Image Matching and Camera Pose Determination for Unmanned Aerial Vehicles,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00012;jsessionid=ehe231hgm4fh1.x-ic-live-03,Open Access content,"In global navigation satellite systems (GNSS)-denied environments, vision-based methods are commonly used for the positioning and navigation of aerial robots. However, traditional methods often suffer...","Wu, Bo",China,6,Yes
2024,6,Real-Time Semantic Segmentation of Remote Sensing Images for Land Management,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00006;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"Remote sensing image segmentation is a crucial technique in the field of land management. However, existing semantic segmentation networks require a large number of floating-point operations (FLOPs) a...","Yang, Yulong",China,1,No
2024,6,Land Use Change in the Yangtze River Economic Belt during 2010 to 2020 and Future Comprehensive Prediction Based on Markov and ARIMA Models,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00007;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"The key data for accurate prediction is of great significance to accurately carry out the next step of sustainable land use development plan according to the demand of China. Consequently, the main pu...","Yu, Fan",China,2,No
2024,6,Real-Time Semantic Segmentation of Remote Sensing Images for Land Management,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00006;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"Remote sensing image segmentation is a crucial technique in the field of land management. However, existing semantic segmentation networks require a large number of floating-point operations (FLOPs) a...","Zhang, Yinsheng",China,2,No
2024,6,Land Use Change in the Yangtze River Economic Belt during 2010 to 2020 and Future Comprehensive Prediction Based on Markov and ARIMA Models,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00007;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"The key data for accurate prediction is of great significance to accurately carry out the next step of sustainable land use development plan according to the demand of China. Consequently, the main pu...","Zheng, Haotian",China,2,No
2024,6,An Improved YOLO Network for Insulator and Insulator Defect Detection in UAV Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00009;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"The power grid plays a vital role in the construction of livelihood projects by transmitting electrical energy. In the event of insulator explosions on power grid towers, these insulators may detach, ...","Zheng, Zezhong",China,5,Yes
2024,6,An Improved YOLO Network for Insulator and Insulator Defect Detection in UAV Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000006/art00009;jsessionid=ehe231hgm4fh1.x-ic-live-03,Subscribed content,"The power grid plays a vital role in the construction of livelihood projects by transmitting electrical energy. In the event of insulator explosions on power grid towers, these insulators may detach, ...","Zhou, Fangrong",China,2,No
2024,7,ReLAP-Net: Residual Learning and Attention Based Parallel Network for Hyperspectral and Multispectral Image Fusion,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00007;jsessionid=8r5ofsaiftek3.x-ic-live-02,Subscribed content,Remote sensing applications require high-resolution images to obtain precise information about the Earth???s surface. Multispectral images have high spatial resolution but low spectral resolution. Hyp...,"Agrawal, Aditya",Unknown,1,No
2024,7,ReLAP-Net: Residual Learning and Attention Based Parallel Network for Hyperspectral and Multispectral Image Fusion,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00007;jsessionid=8r5ofsaiftek3.x-ic-live-02,Subscribed content,Remote sensing applications require high-resolution images to obtain precise information about the Earth???s surface. Multispectral images have high spatial resolution but low spectral resolution. Hyp...,"Ahmad, Touseef",Saudi Arabia,1,No
2024,7,Assessing the Utility of Uncrewed Aerial System Photogrammetrically Derived Point Clouds for Land Cover Classification in the Alaska North Slope,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00009;jsessionid=8r5ofsaiftek3.x-ic-live-02,Open Access content,Uncrewed aerial systems (UASs) have been used to collect “pseudo field plot” data in the form of large-scale stereo imagery to supplement and bolster direct field observations to monitor areas in Alas...,"Arundel, Samantha T.",Unknown,1,No
2024,7,ReLAP-Net: Residual Learning and Attention Based Parallel Network for Hyperspectral and Multispectral Image Fusion,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00007;jsessionid=8r5ofsaiftek3.x-ic-live-02,Subscribed content,Remote sensing applications require high-resolution images to obtain precise information about the Earth???s surface. Multispectral images have high spatial resolution but low spectral resolution. Hyp...,"Bhatt, Manish",Unknown,1,No
2024,7,Enhancing Forest‐Steppe Ecotone Mapping Accuracy through Synthetic ApertureRadar‐Optical Remote Sensing Data Fusion and Object-based Analysis,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00010;jsessionid=8r5ofsaiftek3.x-ic-live-02,Open Access content,"In ecologically vulnerable regions with intricate land use dynamics, such as ecotones, frequent and intense land use transitions unfold. Therefore, the precise and timely mapping of land use becomes i...","Li, Guicai",China,1,No
2024,7,Dynamic Monitoring of Ecological Quality in Eastern Ukraine Amidst the Russia‐Ukraine Conflict,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00011;jsessionid=8r5ofsaiftek3.x-ic-live-02,Subscribed content,"To evaluate the spatiotemporal changes in the ecological environment of eastern Ukraine since the Russia-Ukraine conflict, this study used MODIS images from March to September 2020 and 2022 to calcula...","Li, Haitao",China,3,Yes
2024,7,Assessing the Utility of Uncrewed Aerial System Photogrammetrically Derived Point Clouds for Land Cover Classification in the Alaska North Slope,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00009;jsessionid=8r5ofsaiftek3.x-ic-live-02,Open Access content,Uncrewed aerial systems (UASs) have been used to collect “pseudo field plot” data in the form of large-scale stereo imagery to supplement and bolster direct field observations to monitor areas in Alas...,"Liu, Jung-kuan",China,1,No
2024,7,Assessing the Utility of Uncrewed Aerial System Photogrammetrically Derived Point Clouds for Land Cover Classification in the Alaska North Slope,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00009;jsessionid=8r5ofsaiftek3.x-ic-live-02,Open Access content,Uncrewed aerial systems (UASs) have been used to collect “pseudo field plot” data in the form of large-scale stereo imagery to supplement and bolster direct field observations to monitor areas in Alas...,"Qin, Rongjun",China,8,Yes
2024,7,ReLAP-Net: Residual Learning and Attention Based Parallel Network for Hyperspectral and Multispectral Image Fusion,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00007;jsessionid=8r5ofsaiftek3.x-ic-live-02,Subscribed content,Remote sensing applications require high-resolution images to obtain precise information about the Earth???s surface. Multispectral images have high spatial resolution but low spectral resolution. Hyp...,SourajaKundu,Unknown,1,No
2024,7,Dynamic Monitoring of Ecological Quality in Eastern Ukraine Amidst the Russia‐Ukraine Conflict,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00011;jsessionid=8r5ofsaiftek3.x-ic-live-02,Subscribed content,"To evaluate the spatiotemporal changes in the ecological environment of eastern Ukraine since the Russia-Ukraine conflict, this study used MODIS images from March to September 2020 and 2022 to calcula...","Sun, Lei",China,3,Yes
2024,7,Enhancing Forest‐Steppe Ecotone Mapping Accuracy through Synthetic ApertureRadar‐Optical Remote Sensing Data Fusion and Object-based Analysis,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00010;jsessionid=8r5ofsaiftek3.x-ic-live-02,Open Access content,"In ecologically vulnerable regions with intricate land use dynamics, such as ecotones, frequent and intense land use transitions unfold. Therefore, the precise and timely mapping of land use becomes i...","Sun, Xiaofang",China,2,No
2024,7,Enhancing Forest‐Steppe Ecotone Mapping Accuracy through Synthetic ApertureRadar‐Optical Remote Sensing Data Fusion and Object-based Analysis,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00010;jsessionid=8r5ofsaiftek3.x-ic-live-02,Open Access content,"In ecologically vulnerable regions with intricate land use dynamics, such as ecotones, frequent and intense land use transitions unfold. Therefore, the precise and timely mapping of land use becomes i...","Wang, Junbang",China,1,No
2024,7,Enhancing Forest‐Steppe Ecotone Mapping Accuracy through Synthetic ApertureRadar‐Optical Remote Sensing Data Fusion and Object-based Analysis,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00010;jsessionid=8r5ofsaiftek3.x-ic-live-02,Open Access content,"In ecologically vulnerable regions with intricate land use dynamics, such as ecotones, frequent and intense land use transitions unfold. Therefore, the precise and timely mapping of land use becomes i...","Wang, Meng",China,1,No
2024,7,Enhancing Forest‐Steppe Ecotone Mapping Accuracy through Synthetic ApertureRadar‐Optical Remote Sensing Data Fusion and Object-based Analysis,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00010;jsessionid=8r5ofsaiftek3.x-ic-live-02,Open Access content,"In ecologically vulnerable regions with intricate land use dynamics, such as ecotones, frequent and intense land use transitions unfold. Therefore, the precise and timely mapping of land use becomes i...","Wang, Ruilin",China,1,No
2024,7,Dynamic Monitoring of Ecological Quality in Eastern Ukraine Amidst the Russia‐Ukraine Conflict,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00011;jsessionid=8r5ofsaiftek3.x-ic-live-02,Subscribed content,"To evaluate the spatiotemporal changes in the ecological environment of eastern Ukraine since the Russia-Ukraine conflict, this study used MODIS images from March to September 2020 and 2022 to calcula...","Xu, Zhanghua",China,3,Yes
2024,7,Dynamic Monitoring of Ecological Quality in Eastern Ukraine Amidst the Russia‐Ukraine Conflict,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00011;jsessionid=8r5ofsaiftek3.x-ic-live-02,Subscribed content,"To evaluate the spatiotemporal changes in the ecological environment of eastern Ukraine since the Russia-Ukraine conflict, this study used MODIS images from March to September 2020 and 2022 to calcula...","Yang, Yuanyao",China,3,Yes
2024,7,Dynamic Monitoring of Ecological Quality in Eastern Ukraine Amidst the Russia‐Ukraine Conflict,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00011;jsessionid=8r5ofsaiftek3.x-ic-live-02,Subscribed content,"To evaluate the spatiotemporal changes in the ecological environment of eastern Ukraine since the Russia-Ukraine conflict, this study used MODIS images from March to September 2020 and 2022 to calcula...","Zhang, Chaofei",China,3,Yes
2024,7,A Surface Water Extraction Method Integrating Spectral and Temporal Characteristics,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000007/art00013;jsessionid=8r5ofsaiftek3.x-ic-live-02,Subscribed content,"Remote sensing has been applied to observe large areas of surface water to obtain higher-resolution and long-term continuous observation records of surface water. However, limitations remain in the de...","Zou, Yebin",China,1,No
2024,8,Building Shadow Detection Based on Improved Quick Shift Algorithm in GF‐2 Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00010;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"Shadows in remote sensing images contain crucial information about various features on the ground. In this study, a method for detecting building shadows in GF‐2 images based on improved quick shift w...","Chen, Nengcheng",China,1,No
2024,8,Building Shadow Detection Based on Improved Quick Shift Algorithm in GF‐2 Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00010;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"Shadows in remote sensing images contain crucial information about various features on the ground. In this study, a method for detecting building shadows in GF‐2 images based on improved quick shift w...","Chen, Yunzhi",China,1,No
2024,8,"Hyperspectral Reflectance Assessment for Preliminary Identification of Degraded Soil Zones in Industrial Sites, India",https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00011;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,The study explores the potential of next-generation satellite hyperspectral imaging systems for screening and predicting surface‐soil contamination and degradation by exploiting various spectral indic...,"Datta, Manoj",Unknown,1,No
2024,8,"Hyperspectral Reflectance Assessment for Preliminary Identification of Degraded Soil Zones in Industrial Sites, India",https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00011;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,The study explores the potential of next-generation satellite hyperspectral imaging systems for screening and predicting surface‐soil contamination and degradation by exploiting various spectral indic...,"Dutta, Amitava",Unknown,1,No
2024,8,Research Progress of Optical Satellite Remote Sensing Monitoring Asphalt Pavement Aging,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00007;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"The aging condition of asphalt pavement is an invaluable basis for traffic infrastructure evaluation. Due to the amount of time and high cost of monitoring and identifying asphalt pavement aging, many...","Hao, Zhigang",Unknown,1,No
2024,8,One-Dimensional-Mixed Convolution Neural Network and Covariance Pooling Model for Mineral Mapping of Porphyry Copper Deposit Using PRISMA Hyperspectral Data,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00014;jsessionid=7uf52f85n58hq.x-ic-live-01,Open Access content,Mapping distribution of alterations around porphyry copper deposits (PCDs) greatly affects mineral exploration. Diverse geological processes generate irregular alteration patterns with diverse spectra...,"Heidarian, Hassan",Arab,1,No
2024,8,One-Dimensional-Mixed Convolution Neural Network and Covariance Pooling Model for Mineral Mapping of Porphyry Copper Deposit Using PRISMA Hyperspectral Data,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00014;jsessionid=7uf52f85n58hq.x-ic-live-01,Open Access content,Mapping distribution of alterations around porphyry copper deposits (PCDs) greatly affects mineral exploration. Diverse geological processes generate irregular alteration patterns with diverse spectra...,"Peyghambari, Sima",Unknown,1,No
2024,8,One-Dimensional-Mixed Convolution Neural Network and Covariance Pooling Model for Mineral Mapping of Porphyry Copper Deposit Using PRISMA Hyperspectral Data,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00014;jsessionid=7uf52f85n58hq.x-ic-live-01,Open Access content,Mapping distribution of alterations around porphyry copper deposits (PCDs) greatly affects mineral exploration. Diverse geological processes generate irregular alteration patterns with diverse spectra...,"Sekandari, Milad",Unknown,1,No
2024,8,"Hyperspectral Reflectance Assessment for Preliminary Identification of Degraded Soil Zones in Industrial Sites, India",https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00011;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,The study explores the potential of next-generation satellite hyperspectral imaging systems for screening and predicting surface‐soil contamination and degradation by exploiting various spectral indic...,"Sharma, Shilpi",India,1,No
2024,8,"Hyperspectral Reflectance Assessment for Preliminary Identification of Degraded Soil Zones in Industrial Sites, India",https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00011;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,The study explores the potential of next-generation satellite hyperspectral imaging systems for screening and predicting surface‐soil contamination and degradation by exploiting various spectral indic...,"Tyagi, Rashi",Unknown,1,No
2024,8,Mapping Winter Wheat Using Ensemble‐Based Positive Unlabeled Learning Approach,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00008;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"High‐resolution remote sensing images can support machine learning methods to achieve remarkable results in agricultural monitoring. However, traditional supervised learning methods require pre-labele...","Wan, Huawei",China,2,No
2024,8,Building Shadow Detection Based on Improved Quick Shift Algorithm in GF‐2 Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00010;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"Shadows in remote sensing images contain crucial information about various features on the ground. In this study, a method for detecting building shadows in GF‐2 images based on improved quick shift w...","Wang, Chao",China,2,No
2024,8,Research Progress of Optical Satellite Remote Sensing Monitoring Asphalt Pavement Aging,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00007;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"The aging condition of asphalt pavement is an invaluable basis for traffic infrastructure evaluation. Due to the amount of time and high cost of monitoring and identifying asphalt pavement aging, many...","Wang, Han",China,1,No
2024,8,Mapping Winter Wheat Using Ensemble‐Based Positive Unlabeled Learning Approach,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00008;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"High‐resolution remote sensing images can support machine learning methods to achieve remarkable results in agricultural monitoring. However, traditional supervised learning methods require pre-labele...","Wang, Hanxiang",China,1,No
2024,8,Research Progress of Optical Satellite Remote Sensing Monitoring Asphalt Pavement Aging,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00007;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"The aging condition of asphalt pavement is an invaluable basis for traffic infrastructure evaluation. Due to the amount of time and high cost of monitoring and identifying asphalt pavement aging, many...","Wang, Jingwen",China,1,No
2024,8,Building Shadow Detection Based on Improved Quick Shift Algorithm in GF‐2 Images,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000008/art00010;jsessionid=7uf52f85n58hq.x-ic-live-01,Subscribed content,"Shadows in remote sensing images contain crucial information about various features on the ground. In this study, a method for detecting building shadows in GF‐2 images based on improved quick shift w...","Wang, Wei",China,5,Yes
