Year,Category_CN,Category,Title,Total_Authors,China_Authors,Foreign_Authors,Unknown_Authors,Authors_List,URL
2021,纯国内,china_only,Automatic Registration of Mobile Mapping System Lidar Points and Panoramic-Image Sequences by Relative Orientation Model,6,6,0,0,"Zhu, Ningning (China); Yang, Bisheng (China); Dong, Zhen (China); Chen, Chi (China); Huang, Xia (China); Xiao, Wen (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000012/art00015;jsessionid=2v5wf1ht3p798.x-ic-live-03
2021,不确定,uncertain,Dense Bathymetry in Turbid Coastal Zones Using Airborne Hyperspectral Images,4,0,0,4,"Vargas, Steven Martinez (Unknown); Delrieux, Claudio (Unknown); Blanco, Katy L. (Unknown); Vitale, Alejandro (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000012/art00016;jsessionid=2v5wf1ht3p798.x-ic-live-03
2021,有国外元素,international,The Analysis on the Annual Change of Digital Aerial Camera's IMUs Boresight Misalignment,3,0,3,0,"Kayı, Abdullah (Turkey); Bayram, Bülent (Germany); Şeker, Dursun Zafer (Turkey)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000011/art00008;jsessionid=7n3maj6flgcgs.x-ic-live-01
2021,不确定,uncertain,Spectral Probability Distribution of Closed Connected Water and Remote Sensing Statistical Inference for Yellow Substance,6,5,0,1,"Zhu, Weining (China); Zhang, Zeliang (China); Yang, Zaiqiao (China); Pang, Shuna (Unknown); Chen, Jiang (China); Cheng, Qian (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000011/art00009;jsessionid=7n3maj6flgcgs.x-ic-live-01
2021,纯国内,china_only,A Method of Extracting High-Accuracy Elevation Control Points from ICESat-2 Altimetry Data,6,6,0,0,"Li, Binbin (China); Xie, Huan (China); Liu, Shijie (China); Tong, Xiaohua (China); Tang, Hong (China); Wang, Xu (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000011/art00010;jsessionid=7n3maj6flgcgs.x-ic-live-01
2021,有国外元素,international,Diffuse Attenuation Coefficient (Kd) fromICESat-2ATLAS Spaceborne Lidar Using Random-Forest Regression,2,0,1,1,"Corcoran, Forrest (Unknown); Parrish, Christopher E. (USA)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000011/art00011;jsessionid=7n3maj6flgcgs.x-ic-live-01
2021,不确定,uncertain,Improving Remote Sensing Multiple Classification by Data and Ensemble Selection,3,2,0,1,"Boukir, S. (Unknown); Guo, L. (China); Chehata, N. (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000011/art00012;jsessionid=7n3maj6flgcgs.x-ic-live-01
2021,有国外元素,international,Persistent Scatterer Interferometry for Pettimudi (India) Landslide Monitoring using Sentinel-1A Images,3,1,2,0,"Shankar, Hari (China); Roy, Arijit (Canada); Chauhan, Prakash (India)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000011/art00013;jsessionid=7n3maj6flgcgs.x-ic-live-01
2021,有国外元素,international,System Calibration Including Time Delay Estimation for GNSS/INS-Assisted Pushbroom Scanners Onboard UAV Platforms,4,1,2,1,"LaForest, Lisa M. (Unknown); Zhou, Tian (China); Hasheminasab, Seyyed Meghdad (Japan); Habib, Ayman (Egypt)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000010/art00007;jsessionid=a7cng7mrirdkj.x-ic-live-02
2021,有国外元素,international,Least Squares Adjustment with a Rank-Deficient Weight Matrix and Its Applicability to Image/Lidar Data Processing,2,0,1,1,"Ravi, Radhika (Unknown); Habib, Ayman (Egypt)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000010/art00008;jsessionid=a7cng7mrirdkj.x-ic-live-02
2021,有国外元素,international,Spectral Reflectance Estimation of UAS Multispectral Imagery Using Satellite Cross-Calibration Method,8,2,1,5,"Gowravaram, Saket (Unknown); Chao, Haiyang (Unknown); Molthan, Andrew (Unknown); Zhao, Tiebiao (China); Tian, Pengzhi (China); Flanagan, Harold (Unknown); Schultz, Lori (Germany); Bell, Jordan (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000010/art00009;jsessionid=a7cng7mrirdkj.x-ic-live-02
2021,有国外元素,international,Early Classification Method for US Corn and Soybean by Incorporating MODIS-Estimated Phenological Data and Historical Classification Maps in Random-Forest Regression Algorithm,1,0,1,0,"Sakamoto, Toshihiro (Japan)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000010/art00010;jsessionid=a7cng7mrirdkj.x-ic-live-02
2021,不确定,uncertain,A Deep Multi-Modal Learning Method and a New RGB-Depth Data Set for Building Roof Extraction,2,1,0,1,"Khoshboresh-Masouleh, Mehdi (Unknown); Shah-Hosseini, Reza (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000010/art00011;jsessionid=a7cng7mrirdkj.x-ic-live-02
2021,纯国内,china_only,Feature-Point Matching for Aerial and Ground Images by Exploiting Line Segment-Based Local-Region Constraints,6,6,0,0,"Chen, Min (China); Fang, Tong (China); Zhu, Qing (China); Ge, Xuming (China); Zhang, Zhanhao (China); Zhang, Xin (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000010/art00012;jsessionid=a7cng7mrirdkj.x-ic-live-02
2021,不确定,uncertain,Gaussian Mixture Model of Ground Filtering Based on Hierarchical Curvature Constraints for Airborne Lidar Point Clouds,9,8,0,1,"Ye, Longjie (China); Zhang, Ka (China); Xiao, Wen (China); Sheng, Yehua (Unknown); Su, Dong (China); Wang, Pengbo (China); Zhang, Shan (China); Zhao, Na (China); Chen, Hui (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000009/art00010;jsessionid=558007tlvpqlu.x-ic-live-03
2021,不确定,uncertain,Detecting Geo-Positional Bias in Imagery Collected Using Small UASs,3,0,0,3,"Thayn, Jonathan B. (Unknown); Paque, Aaron M. (Unknown); Maher, Megan C. (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000009/art00011;jsessionid=558007tlvpqlu.x-ic-live-03
2021,不确定,uncertain,Double Adaptive Intensity-Threshold Method for Uneven Lidar Data to Extract Road Markings,7,5,0,2,"Ye, Chengming (China); Li, Hongfu (China); Wei, Ruilong (China); Wang, Lixuan (China); Sui, Tianbo (Unknown); Bai, Wensen (China); Saied, Pirasteh (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000009/art00012;jsessionid=558007tlvpqlu.x-ic-live-03
2021,有国外元素,international,Estimating Regional Soil Moisture with Synergistic Use of AMSR2 and MODIS Images,3,0,1,2,"Rahimzadegan, Majid (Unknown); Davari, Arash (Unknown); Sayadi, Ali (Arab)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000009/art00013;jsessionid=558007tlvpqlu.x-ic-live-03
2021,纯国内,china_only,Optimal Regularization Method Based on the L-Curve for Solving Rational Function Model Parameters,7,7,0,0,"Zhou, Guoqing (China); Yuan, Man (China); Li, Xiaozhu (China); Sha, Hongjun (China); Xu, Jiasheng (China); Song, Bo (China); Wang, Feng (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000009/art00014;jsessionid=558007tlvpqlu.x-ic-live-03
2021,不确定,uncertain,Scene-Change Detection Based on Multi-Feature-Fusion Latent Dirichlet Allocation Model for High-Spatial-Resolution Remote Sensing Imagery,4,3,0,1,"Li, Xiaoman (China); Zhong, Yanfei (Unknown); Su, Yu (China); Ye, Richen (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000009/art00015;jsessionid=558007tlvpqlu.x-ic-live-03
2021,有国外元素,international,Semi-Centennial of Landsat Observations & Pending Landsat 9 Launch,8,0,2,6,"Goward, Samuel N. (USA); Masek, Jeffrey G. (Unknown); Loveland, Thomas R. (Unknown); Dwyer, John L. (Unknown); Williams, Darrel L. (USA); Arvidson, Terry (Unknown); Rocchio, Laura E.P. (Unknown); Irons, James R. (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000008/art00003;jsessionid=hxwj92064v9m.x-ic-live-01
2021,有国外元素,international,Spinor-Based Attitude Determination with Star Sensor Considering Depth,6,5,1,0,"Sheng, Qinghong (China); Ren, Rui (China); Xu, Weilan (China); Xiao, Hui (China); Wang, Bo (China); Hong, Ran (Korea)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000008/art00009;jsessionid=hxwj92064v9m.x-ic-live-01
2021,不确定,uncertain,Digital Building-Height Preparation from Satellite Stereo Images,2,0,0,2,"Prakash, P.S. (Unknown); Aithal, Bharath H. (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000008/art00010;jsessionid=hxwj92064v9m.x-ic-live-01
2021,纯国内,china_only,Enhanced Lunar Topographic Mapping Using Multiple Stereo Images Taken by Yutu-2 Rover with Changing Illumination Conditions,10,10,0,0,"Wan, Wenhui (China); Wang, Jia (China); Di, Kaichang (China); Li, Jian (China); Liu, Zhaoqin (China); Man, Peng (China); Wang, Yexin (China); Yu, Tianyi (China); Liu, Chuankai (China); Li, Lichun (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000008/art00011;jsessionid=hxwj92064v9m.x-ic-live-01
2021,纯国内,china_only,Unsupervised Representation High-Resolution Remote Sensing Image Scene Classification via Contrastive Learning Convolutional Neural Network,5,5,0,0,"Li, Fengpeng (China); Li, Jiabao (China); Han, Wei (China); Feng, Ruyi (China); Wang, Lizhe (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000008/art00012;jsessionid=hxwj92064v9m.x-ic-live-01
2021,不确定,uncertain,Three-Dimensional Reconstruction of Single Input Image Based on Point Cloud,7,6,0,1,"Hou, Yu (China); Zhai, Ruifeng (China); Li, Xueyan (China); Song, Junfeng (China); Ma, Xuehan (China); Hou, Shuzhao (Unknown); Guo, Shuxu (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000007/art00009;jsessionid=5jgs8mtm6lipe.x-ic-live-01
2021,纯国内,china_only,A Unified Framework of Bundle Adjustment and Feature Matching for High-Resolution Satellite Images,3,3,0,0,"Ling, Xiao (China); Huang, Xu (China); Qin, Rongjun (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000007/art00010;jsessionid=5jgs8mtm6lipe.x-ic-live-01
2021,纯国内,china_only,"The Spatiotemporal Evolution of Urban Impervious Surface for Chengdu, China",10,10,0,0,"Li, Mujie (China); Zheng, Zezhong (China); Zhu, Mingcang (China); He, Yue (China); Xia, Jun (China); Chen, Xueye (China); Peng, Qingjun (China); He, Yong (China); Zhang, Xiang (China); Li, Pengshan (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000007/art00011;jsessionid=5jgs8mtm6lipe.x-ic-live-01
2021,纯国内,china_only,Optimizing the Segmentation of a High-Resolution Image by Using a Local Scale Parameter,4,4,0,0,"Zhang, Lei (China); Liu, Hongchao (China); Li, Xiaosong (China); Qian, Xinyu (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000007/art00012;jsessionid=5jgs8mtm6lipe.x-ic-live-01
2021,有国外元素,international,Review of Spectral Indices for Urban Remote Sensing,9,3,3,3,"Javed, Akib (Pakistan); Cheng, Qimin (China); Peng, Hao (China); Altan, Orhan (Turkey); Li, Yan (China); Ara, Iffat (Pakistan); Huq, Enamul (Unknown); Ali, Yeamin (Unknown); Saleem, Nayyer (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000007/art00013;jsessionid=5jgs8mtm6lipe.x-ic-live-01
2021,有国外元素,international,Spatial Resolution Enhancement for Large-Scale Land Cover Mapping via Weakly Supervised Deep Learning,5,3,1,1,"Yu, Qiutong (China); Liu, Wei (China); Gonçalves, Wesley Nunes (Turkey); Junior, José Marcato (Unknown); Li, Jonathan (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000006/art00009;jsessionid=23pel42l2gkke.x-ic-live-02
2021,纯国内,china_only,Ecological Functions and Human Activity Interference Evaluation in Ecological Protection Redline for Urban Environment,6,6,0,0,"Li, Guoming (China); He, Binbin (China); Li, Liang (China); Yang, Miao (China); Huang, Qiongyi (China); Guo, Zihan (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000006/art00010;jsessionid=23pel42l2gkke.x-ic-live-02
2021,不确定,uncertain,A High-Resolution Satellite DEM Filtering Method Assisted with Building Segmentation,8,7,0,1,"Li, Yihui (China); Gao, Fang (China); Li, Wentao (China); Zhang, Peng (China); Yuan, An (China); Zhong, Xing (Unknown); Zhai, Yuwei (China); Yang, Yongjian (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000006/art00011;jsessionid=23pel42l2gkke.x-ic-live-02
2021,纯国内,china_only,A Combined Unmixing Framework for Impervious Surface Mapping on Medium-Resolution Images with Visible Shadows,2,2,0,0,"Luo, Hui (China); Chen, Nan (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000006/art00012;jsessionid=23pel42l2gkke.x-ic-live-02
2021,纯国内,china_only,An Incremental Isomap Method for Hyperspectral Dimensionality Reduction and Classification,12,12,0,0,"Ma, Yi (China); Zheng, Zezhong (China); Ma, Yutang (China); Zhu, Mingcang (China); Huang, Ran (China); Chen, Xueye (China); Peng, Qingjun (China); He, Yong (China); Lu, Yufeng (China); Zhou, Guoqing (China); Liu, Zhigang (China); Li, Mujie (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000006/art00013;jsessionid=23pel42l2gkke.x-ic-live-02
2021,不确定,uncertain,Inversion of Solar-Induced Chlorophyll Fluorescence Using Polarization Measurements of Vegetation,6,4,0,2,"Yao, Haiyan (China); Li, Ziying (China); Han, Yang (China); Niu, Haofang (Unknown); Hao, Tianyi (Unknown); Zhou, Yuyu (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000005/art00011;jsessionid=149n2qh9fmhpm.x-ic-live-01
2021,有国外元素,international,Quality Assessment of Heterogeneous Training Data Sets for Classification of Urban Area with Landsat Imagery,4,3,1,0,"Lyimo, Neema Nicodemus (Tanzania); Luo, Fang (China); Cheng, Qimin (China); Peng, Hao (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000005/art00012;jsessionid=149n2qh9fmhpm.x-ic-live-01
2021,不确定,uncertain,Comparative Assessment of Target-Detection Algorithms for Urban Targets Using Hyperspectral Data,2,0,0,2,"Gakhar, Shalini (Unknown); Tiwari, K.C. (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000005/art00013;jsessionid=149n2qh9fmhpm.x-ic-live-01
2021,纯国内,china_only,A Real-Time Photogrammetric System for Acquisition and Monitoring of Three-Dimensional Human Body Kinematics,4,4,0,0,"Chen, Long (China); Wu, Bo (China); Zhao, Yao (China); Li, Yuan (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000005/art00014;jsessionid=149n2qh9fmhpm.x-ic-live-01
2021,有国外元素,international,Modeling Hyperhemispherical Points and Calibrating a Dual-Fish-Eye System for Close-Range Applications,5,0,2,3,"Castanheiro, Letícia Ferrari (Unknown); Tommaselli, Antonio Maria Garcia (Brazil); Berveglieri, Adilson (France); Campos, Mariana Batista (Unknown); Junior, José Marcato (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000005/art00015;jsessionid=149n2qh9fmhpm.x-ic-live-01
2021,有国外元素,international,A Digital Terrain Modeling Method in Urban Areas by the ICESat-2 (Generating precise terrain surface profiles from photon-counting technology),4,2,1,1,"Osama, Nahed (Egypt); Yang, Bisheng (China); Ma, Yue (China); Freeshah, Mohamed (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000004/art00007;jsessionid=f4ldtbaho82bm.x-ic-live-01
2021,不确定,uncertain,A Novel Class-Specific Object-Based Method for Urban Change Detection Using High-Resolution Remote Sensing Imagery,6,5,0,1,"Bai, Ting (China); Sun, Kaimin (China); Li, Wenzhuo (China); Li, Deren (China); Chen, Yepei (China); Sui, Haigang (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000004/art00008;jsessionid=f4ldtbaho82bm.x-ic-live-01
2021,纯国内,china_only,Discovering Potential Illegal Construction Within Building Roofs from UAV Images Using Semantic Segmentation and Object-Based Change Detection,6,6,0,0,"Liu, Yang (China); Sun, Yujie (China); Tao, Shikang (China); Wang, Min (China); Shen, Qian (China); Huang, Jiru (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000004/art00009;jsessionid=f4ldtbaho82bm.x-ic-live-01
2021,纯国内,china_only,Error Analysis and Optimization of a Sky Full-Polarization Imaging Detection System,5,5,0,0,"Chen, Yongtai (China); Tang, William C. (China); Chu, Jinkui (China); Zhang, Ran (China); Li, Song (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000004/art00010;jsessionid=f4ldtbaho82bm.x-ic-live-01
2021,纯国内,china_only,Parsing of Urban Facades from 3D Point Clouds Based on a Novel Multi-View Domain,4,4,0,0,"Wang, Wei (China); Xu, Yuan (China); Ren, Yingchao (China); Wang, Gang (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000004/art00011;jsessionid=f4ldtbaho82bm.x-ic-live-01
2021,纯国内,china_only,Scene Classification of Remotely Sensed Images via Densely Connected Convolutional Neural Networks and an Ensemble Classifier,6,6,0,0,"Cheng, Qimin (China); Xu, Yuan (China); Fu, Peng (China); Li, Jinling (China); Wang, Wei (China); Ren, Yingchao (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000004/art00012;jsessionid=f4ldtbaho82bm.x-ic-live-01
2021,不确定,uncertain,Extraction of Impervious Surface Using Sentinel-1A Time-Series Coherence Images with the Aid of a Sentinel-2A Image,4,3,0,1,"Wu, Wenfu (China); Teng, Jiahua (Unknown); Cheng, Qimin (China); Guo, Songjing (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000003/art00010;jsessionid=8n2str31ts6ef.x-ic-live-02
2021,有国外元素,international,Road Extraction fromCartosat-2FMultispectral Data with Object-Oriented Analysis,3,0,1,2,"Leena, Chumbitha (Unknown); Saxena, Manoj Raj (India); Dwivedi, Ravi Shankar (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000003/art00011;jsessionid=8n2str31ts6ef.x-ic-live-02
2021,纯国内,china_only,Digital Surface Model Refinement Based on Projected Images,2,2,0,0,"Wang, Jiali (China); Chen, Yannan (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000003/art00012;jsessionid=8n2str31ts6ef.x-ic-live-02
2021,不确定,uncertain,Remote Sensing for Ecosystem Services and Urban Sustainability,1,0,0,1,"Trinder, John C. (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000003/art00013;jsessionid=8n2str31ts6ef.x-ic-live-02
2021,纯国内,china_only,Monitoring Work Resumption of Wuhan in the COVID-19 Epidemic Using Daily Nighttime Light,4,4,0,0,"Shao, Zhenfeng (China); Tang, Yun (China); Huang, Xiao (China); Li, Deren (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000003/art00014;jsessionid=8n2str31ts6ef.x-ic-live-02
2021,纯国内,china_only,Progressive TIN Densification with Connection Analysis for Urban Lidar Data,4,4,0,0,"Wang, Tao (China); Deng, Lianbin (China); Li, Yuhong (China); Peng, Hao (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000003/art00015;jsessionid=8n2str31ts6ef.x-ic-live-02
2021,不确定,uncertain,Monitoring the Spatiotemporal Dynamics of Urban Green Space and Its Impacts on Thermal Environment in Shenzhen City from 1978 to 2018 with Remote Sensing Data,4,3,0,1,"Liu, Yue (China); Li, Hui (China); Gao, Peng (China); Zhong, Cheng (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000002/art00006;jsessionid=fej7im9pchop0.x-ic-live-02
2021,纯国内,china_only,A Soil and Impervious Surface Adjusted Index for Urban Impervious Surface Area Mapping,3,3,0,0,"Zhang, Yanyi (China); Tian, Yugang (China); Zhang, Lihao (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000002/art00007;jsessionid=fej7im9pchop0.x-ic-live-02
2021,不确定,uncertain,"Reclaimed-Airport Surface-Deformation Monitoring by Improved Permanent-Scatterer Interferometric Synthetic-Aperture Radar: A Case Study of Shenzhen Bao'an International Airport, China",7,6,0,1,"Miao, Lu (Unknown); Deng, Kailiang (China); Feng, Guangcai (China); Li, Kaifeng (China); Xiong, Zhiqiang (China); Wang, Yuedong (China); He, Shuiyuan (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000002/art00008;jsessionid=fej7im9pchop0.x-ic-live-02
2021,有国外元素,international,Fully Convolutional Neural Network for Impervious Surface Segmentation in Mixed Urban Environment,5,0,2,3,"McGlinchy, Joseph (Unknown); Muller, Brian (Unknown); Johnson, Brian (USA); Joseph, Maxwell (Unknown); Diaz, Jeremy (Spain)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000002/art00009;jsessionid=fej7im9pchop0.x-ic-live-02
2021,不确定,uncertain,An Improved GPU-Based Parallel Computing Method for Landscape Index Calculation in Urban Area,4,3,0,1,"Kang, Mengjun (China); Ma, Yunlong (China); Du, Qingyun (China); Weng, Min (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000002/art00010;jsessionid=fej7im9pchop0.x-ic-live-02
2021,不确定,uncertain,Exploring the Performance of Different Texture Information and Polarization Features from PolSAR Images in Urban Land Cover Classification,3,2,0,1,"Guo, Songjing (China); Teng, Jiahua (Unknown); Cheng, Qimin (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000002/art00011;jsessionid=fej7im9pchop0.x-ic-live-02
2021,纯国内,china_only,SIP-Based Inversion Model of Mining-Induced 3D Deformation,5,5,0,0,"Tang, Fuquan (China); Huang, Jingcai (China); Dong, Longkai (China); Li, Pengfei (China); Yan, Zhaocun (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000001/art00010;jsessionid=11trqkhispj10.x-ic-live-01
2021,有国外元素,international,Building Extraction from Lidar Data Using Statistical Methods,1,0,1,0,"Sadeq, Haval Abdul-Jabbar (Arab)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000001/art00011;jsessionid=11trqkhispj10.x-ic-live-01
2021,纯国内,china_only,Georeferencing with Self-Calibration for Airborne Full-Waveform Lidar Data Using Digital Elevation Model,2,2,0,0,"Li, Qinghua (China); Shan, Jie (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000001/art00012;jsessionid=11trqkhispj10.x-ic-live-01
2021,有国外元素,international,An Improved Approach Based on Terrain-dependent Mathematical Models for Georeferencing Pushbroom Satellite Images,4,0,1,3,"Moradi, Behrooz (France); Zoej, Mohammad Javad Valadan (Unknown); Yaghoobi, Sayad (Unknown); Yavari, Somayeh (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000001/art00013;jsessionid=11trqkhispj10.x-ic-live-01
2021,纯国内,china_only,Dynamic Spatial Fusion of Cloud Vertical Phase fromCALIPSOandCloudSatSatellite Data,6,6,0,0,"Chen, Zhenting (China); Wang, Junfeng (China); Gao, Dongyang (China); Xu, Bing (China); Yu, Wenjie (China); Yang, Min (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2021/00000087/00000001/art00014;jsessionid=11trqkhispj10.x-ic-live-01
2020,不确定,uncertain,Turbid Underwater Polarization Patterns Considering Multiple Mie Scattering of Suspended Particles,5,4,0,1,"Cheng, Haoyuan (China); Chu, Jinkui (China); Zhang, Ran (China); Tian, Lianbiao (China); Gui, Xinyuan (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000012/art00010;jsessionid=3t7kdhte357s5.x-ic-live-02
2020,纯国内,china_only,Polarization of Light Reflected by Grass: Modeling Using Visible-Sunlit Areas,3,3,0,0,"Yang, Bin (China); Yan, Lei (China); Liu, Siyuan (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000012/art00011;jsessionid=3t7kdhte357s5.x-ic-live-02
2020,不确定,uncertain,Calibration of Frequency Shift System of Wind Imaging Interferometer,6,5,0,1,"Sun, Yongqiang (China); Zhang, Chunmin (China); Zhang, Pengju (China); Mu, Tingkui (Unknown); Yan, Tingyu (China); Wang, Yangqiang (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000012/art00012;jsessionid=3t7kdhte357s5.x-ic-live-02
2020,纯国内,china_only,Optimal Demodulation Algorithm of Spatially Modulated Full-Polarization Imaging System,8,8,0,0,"Zhang, Ziyang (China); Ye, Song (China); Li, Shu (China); Zhang, Yuting (China); Zhang, Wentao (China); Wang, Jiejun (China); Wang, Xinqiang (China); Wang, Fangyuan (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000012/art00013;jsessionid=3t7kdhte357s5.x-ic-live-02
2020,不确定,uncertain,Sensitive Research of Scattering and Absorbing Aerosols on Sky Polarization Pattern,6,5,0,1,"Chen, Wei (China); Song, Ge (China); Wang, Haozhong (China); Zhao, Haimeng (China); Zhu, Jianfang (China); Zhong, Peiyi (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000012/art00014;jsessionid=3t7kdhte357s5.x-ic-live-02
2020,不确定,uncertain,Building Facade Reconstruction Using Crowd- Sourced Photos and Two-Dimensional Maps,6,4,0,2,"Wu, Jie (China); Mao, Junya (Unknown); Chen, Song (China); Zhuoma, Gesang (Unknown); Cheng, Liang (China); Zhang, Rongchun (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000011/art00009;jsessionid=1f886hqcoj9ux.x-ic-live-02
2020,有国外元素,international,"VNIR-SWIR Superspectral Mineral Mapping: An Example from Cuprite, Nevada",2,0,1,1,"Johnson, Kathleen E. (USA); Koperski, Krzysztof (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000011/art00010;jsessionid=1f886hqcoj9ux.x-ic-live-02
2020,有国外元素,international,A New Approach to Land Registry System in Turkey: Blockchain-Based System Proposal,4,0,3,1,"Mendi, Arif Furkan (Unknown); Demir, Önder (Turkey); Sakaklı, Kadir Kaan (Turkey); Çabuk, Alper (Turkey)",https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000011/art00011;jsessionid=1f886hqcoj9ux.x-ic-live-02
2020,有国外元素,international,Uncertainty of Forested Wetland Maps Derived from Aerial Photography,5,0,2,3,"Prisley, Stephen P. (Unknown); Turner, Jeffery A. (Unknown); Brown, Mark J. (USA); Schilling, Erik (Germany); Lambert, Samuel G. (Unknown)",https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000010/art00009;jsessionid=1q28ddewuzxos.x-ic-live-02
2020,有国外元素,international,Weighted Spherical Sampling of Point Clouds for Forested Scenes,3,0,2,1,"Fafard, Alex (Unknown); Kargar, Ali Rouzbeh (Arab); van Aardt, Jan (Netherlands)",https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000010/art00010;jsessionid=1q28ddewuzxos.x-ic-live-02
2020,纯国内,china_only,Redefining the Directional-Hemispherical Reflectance and Transmittance of Needle-Shaped Leaves to Address Issues in Their Existing Measurement Methods,5,5,0,0,"Wang, Jun (China); Chen, Jing M. (China); Feng, Lian (China); Xu, Jianhui (China); Zhang, Feifei (China)",https://www.ingentaconnect.com/contentone/asprs/pers/2020/00000086/00000010/art00011;jsessionid=1q28ddewuzxos.x-ic-live-02
